Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
e553fa2c-673a-464d-89d9-bdc5c80ba66b	TCGA-G9-6361-01A-21D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6361-01A-21D-1963-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6361-01A-21D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6361-01A-21D-1963-05	6285609054_R05C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6361-01A-21D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6361-01A-21D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6361-01A-21D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6361-01A-21D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
e553fa2c-673a-464d-89d9-bdc5c80ba66b	TCGA-G9-6361-01A-21D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6361-01A-21D-1963-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6361-01A-21D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6361-01A-21D-1963-05	6285609054_R05C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6361-01A-21D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6361-01A-21D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6361-01A-21D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6361-01A-21D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
c5c08370-b39a-492b-935e-60576a1ca6d9	TCGA-G9-6353-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6353-01A-11D-1963-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6353-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6353-01A-11D-1963-05	6285609054_R05C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6353-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6353-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6353-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6353-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
c5c08370-b39a-492b-935e-60576a1ca6d9	TCGA-G9-6353-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6353-01A-11D-1963-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6353-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6353-01A-11D-1963-05	6285609054_R05C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6353-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6353-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6353-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6353-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
e85fbda5-c48a-46ad-a23d-0ae4c5085bfc	TCGA-G9-6377-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6377-01A-11D-1963-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6377-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6377-01A-11D-1963-05	6285609054_R06C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6377-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6377-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6377-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6377-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
e85fbda5-c48a-46ad-a23d-0ae4c5085bfc	TCGA-G9-6377-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6377-01A-11D-1963-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6377-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6377-01A-11D-1963-05	6285609054_R06C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6377-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6377-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6377-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6377-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
661943ef-e1f7-4167-ac92-7329a48865be	TCGA-G9-6343-01A-21D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6343-01A-21D-1963-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6343-01A-21D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6343-01A-21D-1963-05	6285609068_R05C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6343-01A-21D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6343-01A-21D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6343-01A-21D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6343-01A-21D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
661943ef-e1f7-4167-ac92-7329a48865be	TCGA-G9-6343-01A-21D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6343-01A-21D-1963-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6343-01A-21D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6343-01A-21D-1963-05	6285609068_R05C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6343-01A-21D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6343-01A-21D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6343-01A-21D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6343-01A-21D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
63862550-706a-4668-beb1-7f3e3ac2d90b	TCGA-HC-7075-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-HC-7075-01A-11D-1963-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-HC-7075-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-HC-7075-01A-11D-1963-05	6285609054_R02C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-7075-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-HC-7075-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-7075-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-HC-7075-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
63862550-706a-4668-beb1-7f3e3ac2d90b	TCGA-HC-7075-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-HC-7075-01A-11D-1963-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-HC-7075-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-HC-7075-01A-11D-1963-05	6285609054_R02C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-7075-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-HC-7075-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-7075-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-HC-7075-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
0c7b69ec-3b0a-4c7f-b91f-576ad8edf489	TCGA-HC-7079-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-HC-7079-01A-11D-1963-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-HC-7079-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-HC-7079-01A-11D-1963-05	6285609054_R06C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-7079-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-HC-7079-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-7079-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-HC-7079-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
0c7b69ec-3b0a-4c7f-b91f-576ad8edf489	TCGA-HC-7079-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-HC-7079-01A-11D-1963-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-HC-7079-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-HC-7079-01A-11D-1963-05	6285609054_R06C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-7079-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-HC-7079-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-7079-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-HC-7079-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
d5167acc-0747-467d-a111-2ec9cb727db8	TCGA-EJ-7125-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EJ-7125-01A-11D-1963-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EJ-7125-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EJ-7125-01A-11D-1963-05	6285609054_R02C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-7125-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-EJ-7125-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-7125-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-EJ-7125-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
d5167acc-0747-467d-a111-2ec9cb727db8	TCGA-EJ-7125-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EJ-7125-01A-11D-1963-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EJ-7125-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EJ-7125-01A-11D-1963-05	6285609054_R02C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-7125-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-EJ-7125-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-7125-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-EJ-7125-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
a8c272eb-fe72-4bae-ab35-26d01d852cbc	TCGA-G9-6499-01A-12D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6499-01A-12D-1963-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6499-01A-12D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6499-01A-12D-1963-05	6285609068_R03C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6499-01A-12D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6499-01A-12D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6499-01A-12D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6499-01A-12D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
a8c272eb-fe72-4bae-ab35-26d01d852cbc	TCGA-G9-6499-01A-12D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6499-01A-12D-1963-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6499-01A-12D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6499-01A-12D-1963-05	6285609068_R03C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6499-01A-12D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6499-01A-12D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6499-01A-12D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6499-01A-12D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
53d490d5-c5c2-4a99-a619-b636380e1d26	TCGA-EJ-7123-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EJ-7123-01A-11D-1963-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EJ-7123-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EJ-7123-01A-11D-1963-05	6929793020_R02C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-7123-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-EJ-7123-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-7123-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-EJ-7123-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
53d490d5-c5c2-4a99-a619-b636380e1d26	TCGA-EJ-7123-01A-11D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EJ-7123-01A-11D-1963-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EJ-7123-01A-11D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EJ-7123-01A-11D-1963-05	6929793020_R02C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-7123-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-EJ-7123-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-7123-01A-11D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-EJ-7123-01A-11D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
0aeed2ca-4003-469b-85e0-6e251a9edd11	TCGA-G9-6333-01A-12D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6333-01A-12D-1963-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6333-01A-12D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6333-01A-12D-1963-05	6929793020_R04C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6333-01A-12D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6333-01A-12D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6333-01A-12D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6333-01A-12D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
0aeed2ca-4003-469b-85e0-6e251a9edd11	TCGA-G9-6333-01A-12D-1963-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G9-6333-01A-12D-1963-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G9-6333-01A-12D-1963-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G9-6333-01A-12D-1963-05	6929793020_R04C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.3.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6333-01A-12D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-2.TCGA-G9-6333-01A-12D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.3.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G9-6333-01A-12D-1963-05	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6333-01A-12D-1963-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.3.13.0	DNA Methylation	Level 3	yes	HG19
